run	status	exit_code	duration_seconds	accuracy	loss	macro_f1	macro_precision	macro_auc	run_json	evaluation_json	predictions	log	note
appendix-b__homogeneous__global-dp__fedavg__noise-0.1__seed-42	PASS	0	105	0.4953125	1.3045972794294358	0.16562173458725182	0.123828125	0.49949262895792923	/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__global-dp__fedavg__noise-0.1__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedavg__noise-0.1__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedavg__noise-0.1__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__global-dp__fedavg__noise-0.1__seed-42.log	trained-evaluated-model-deleted
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43	FAIL	1	68						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42	FAIL	1	124						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44	FAIL	1	101						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45	FAIL	1	88						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46	FAIL	1	68						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.log	training-failed
appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42	FAIL	1	85						/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.log	training-failed
main__non-iid__metric-privacy__fedopt__noise-0.01__seed-42	PASS	0	150	0.4953125	44.07766399383545	0.16562173458725182	0.123828125	0.5	/teamspace/studios/this_studio/results/runs/main__non-iid__metric-privacy__fedopt__noise-0.01__seed-42.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedopt__noise-0.01__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedopt__noise-0.01__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/main__non-iid__metric-privacy__fedopt__noise-0.01__seed-42.log	trained-evaluated-model-deleted
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43	FAIL	1	64						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42	FAIL	1	112						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44	FAIL	1	67						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45	FAIL	1	61						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46	FAIL	1	58						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.log	training-failed
appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42	FAIL	1	55						/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.log	training-failed
